id,nama,tipe_kode,tipe_label,lat,lon
aplicares_3152,SENORI,1,Puskesmas (kode 1),-7.01911,111.728
aplicares_3153,SINGGAHAN,1,Puskesmas (kode 1),-6.972025093710786,111.78535136938093
aplicares_3154,PARENGAN,1,Puskesmas (kode 1),-7.064343913982071,111.8344701113701
aplicares_3155,PONCO,1,Puskesmas (kode 1),-7.11912,111.867
aplicares_3156,SOKO,1,Puskesmas (kode 1),-7.11431,111.947
aplicares_3157,PRAMBONTERGAYANG,1,Puskesmas (kode 1),-7.09807,111.917
aplicares_3158,RENGEL,1,Puskesmas (kode 1),-7.05794,112.013
aplicares_3159,PRAMBONWETAN,1,Puskesmas (kode 1),-7.06475,112.052
aplicares_3160,PLUMPANG,1,Puskesmas (kode 1),-7.02902,112.096
aplicares_3161,KLOTOK,1,Puskesmas (kode 1),-7.0845,112.118
aplicares_3162,WIDANG,1,Puskesmas (kode 1),-7.08515,112.171
aplicares_3163,COMPRENG,1,Puskesmas (kode 1),-7.03271,112.146
aplicares_3164,GRABAGAN,2,Puskesmas (kode 2),-7.016486484894894,111.98581760978698
aplicares_3165,IFRS RSUD Koesma Tuban,A,Apotek/IFRS,-6.898757453527123,112.04651977956291
aplicares_3166,LABORAT KLINIK UTAMA POPULER,L,Laboratorium,-6.901352839754975,112.06275529268264
aplicares_3167,OPTIK SAYOGO,O,Optik,-6.889147,111.663794
aplicares_3168,JAYA OPTIC,O,Optik,-6.896769,112.061089
aplicares_3169,TUBAN OPTICAL,O,Optik,-6.893655,112.06436
aplicares_3170,RSUD DR.R.KOESMA TUBAN,R,Rumah Sakit,-6.89905,112.046
aplicares_3171,KLINIK KELUARGA ERA SEHAT,B,Klinik,-6.90201910954676,112.04229769137251
aplicares_3172,BLULUK,0,Puskesmas (kode 0),-7.27761,112.134
aplicares_3173,SUKORAME,0,Puskesmas (kode 0),-7.349554987096296,112.12065982341765
aplicares_3174,NGIMBANG,0,Puskesmas (kode 0),-7.28067,112.216
aplicares_3175,SAMBENG,0,Puskesmas (kode 0),-7.300296939303498,112.26996070861819
aplicares_3176,MANTUP,0,Puskesmas (kode 0),-7.2768987151572,112.35592489815
aplicares_3177,KEMBANGBAHU,0,Puskesmas (kode 0),-7.184984426530129,112.34562077903747
aplicares_3178,SUGIO,0,Puskesmas (kode 0),-7.158490646763208,112.29062985515593
aplicares_3179,KEDUNGPRING,0,Puskesmas (kode 0),-7.170164514549347,112.19850425529482
aplicares_3180,DRADAH,0,Puskesmas (kode 0),-7.22496,112.182
aplicares_3181,MODO,0,Puskesmas (kode 0),-7.27578,112.134
aplicares_3182,KARANGPILANG,0,Puskesmas (kode 0),-7.161959598013373,112.16676142883298
aplicares_3183,BABAT,0,Puskesmas (kode 0),-7.103567455160274,112.17139284896851
aplicares_3184,MOROPELANG,0,Puskesmas (kode 0),-7.0998719962317995,112.24717970800401
aplicares_3185,SUKODADI,1,Puskesmas (kode 1),-7.09329,112.326
aplicares_3186,SUMBERAJI,1,Puskesmas (kode 1),-7.14023,112.333
aplicares_3187,PUCUK,1,Puskesmas (kode 1),-7.096414402252241,112.27733368110655
aplicares_3188,LAMONGAN,1,Puskesmas (kode 1),-7.123028470553566,112.422203624343
aplicares_3189,TIKUNG,1,Puskesmas (kode 1),-7.180574857230264,112.39304291534425
aplicares_3190,DERMOLEMAHBANG,1,Puskesmas (kode 1),-7.1885,112.446
aplicares_3191,DEKET,1,Puskesmas (kode 1),-7.11794,112.446
aplicares_3192,GLAGAH,1,Puskesmas (kode 1),-7.05779,112.492
aplicares_3193,KARANGBINANGUN,1,Puskesmas (kode 1),-7.02486,112.481
aplicares_3194,KALITENGAH,1,Puskesmas (kode 1),-7.00042,112.392
aplicares_3195,TURI,1,Puskesmas (kode 1),-7.099956374898056,112.35919343757631
aplicares_3196,KARANGGENENG,1,Puskesmas (kode 1),-6.987361626719644,112.37379346990582
aplicares_3197,SEKARAN,1,Puskesmas (kode 1),-7.044028060810787,112.2798860569
aplicares_3198,MADURAN,1,Puskesmas (kode 1),-7.00322,112.292
aplicares_3199,LAREN,2,Puskesmas (kode 2),-6.95782,112.298
aplicares_3200,BRONDONG,2,Puskesmas (kode 2),-6.89545,112.241
aplicares_3201,PACIRAN,2,Puskesmas (kode 2),-6.87043,112.345
aplicares_3202,PAYAMAN,2,Puskesmas (kode 2),-6.91476,112.353
aplicares_3203,TLOGOSADANG,2,Puskesmas (kode 2),-6.88788,112.443
aplicares_3204,INSTALASI FARM. LAMONGAN,A,Apotek/IFRS,-7.1147516,112.4103579
aplicares_3205,APOTEK BANARAN,A,Apotek/IFRS,-7.112295305338,112.1650520667
aplicares_3206,YUDDY OPTICAL,O,Optik,-7.1210538764765,112.41442760575
aplicares_3207,REZA OPTIKAL,O,Optik,-7.1123,112.416
aplicares_3208,RSUD DR SOEGIRI LAMONGAN,R,Rumah Sakit,-7.11475,112.408
aplicares_3209,dr I Ketut Sudita,U,Praktik Dokter,-7.113252847443031,112.41719012522454
aplicares_3210,"dr. H. M. Syaifudin, MARS",U,Praktik Dokter,-7.12257,112.415
aplicares_3211,MLILIR,0,Puskesmas (kode 0),-7.79136,111.517
aplicares_3212,KEBONSARI,0,Puskesmas (kode 0),-7.72011781857111,111.50482059669461
aplicares_3213,GANTRUNG,0,Puskesmas (kode 0),-7.7379700000000025,111.46115020370482
aplicares_3214,GEGER,0,Puskesmas (kode 0),-7.7153406317111335,111.53532186508177
aplicares_3215,KAIBON,0,Puskesmas (kode 0),-7.6668,111.526
aplicares_3216,DAGANGAN,0,Puskesmas (kode 0),-7.707700066389455,111.55074807548525
aplicares_3217,JETIS,0,Puskesmas (kode 0),-7.702510000000006,111.57275055456161
aplicares_3218,JIWAN,0,Puskesmas (kode 0),-7.624843803841341,111.49375323677063
aplicares_3219,MADIUN,0,Puskesmas (kode 0),-7.589895556132686,111.54068886375426
aplicares_3220,DIMONG,0,Puskesmas (kode 0),-7.59042888758859,111.58876396560672
aplicares_3221,SAWAHAN,0,Puskesmas (kode 0),-7.546187917623791,111.542
aplicares_3222,BALEREJO,0,Puskesmas (kode 0),-7.55649699231254,111.58462449073791
aplicares_3223,SIMO,0,Puskesmas (kode 0),-7.492327009620765,111.60254717063907
aplicares_3224,WONOASRI,0,Puskesmas (kode 0),-7.568493010971063,111.62436478042603
aplicares_3225,MEJAYAN,1,Puskesmas (kode 1),-7.548677456578902,111.6698390674591
aplicares_3226,PILANG KENCENG,1,Puskesmas (kode 1),-7.437460580235361,111.69590312195155
aplicares_3227,KREBET,1,Puskesmas (kode 1),-7.475579658751656,111.6277402896881
aplicares_3228,SARADAN,1,Puskesmas (kode 1),-7.549199768829442,111.7324421005249
aplicares_3229,SUMBERSARI,1,Puskesmas (kode 1),-7.523600523243255,111.6916808171272
aplicares_3230,GEMARANG,1,Puskesmas (kode 1),-7.647291084230689,111.73341037797928
aplicares_3231,KARE,1,Puskesmas (kode 1),-7.717445070073906,111.68783973800956
aplicares_3232,WUNGU,1,Puskesmas (kode 1),-7.6865665810834,111.61399556351
aplicares_3233,MOJOPURNO,1,Puskesmas (kode 1),-7.649415968034651,111.55227358531954
aplicares_3234,IFRS CARUBAN,A,Apotek/IFRS,-7.540686,111.655536
aplicares_3235,IFRS DOLOPO,A,Apotek/IFRS,-7.743216153593141,111.52957237365722
aplicares_3236,APOTIK METRO,A,Apotek/IFRS,-7.53868,111.656
aplicares_3237,IFRS DUNGUS,A,Apotek/IFRS,-7.68922,111.616
aplicares_3238,RSU Dungus,R,Rumah Sakit,-7.6892020150213,111.61636478043
aplicares_3239,RSUD CARUBAN KAB MADIUN,R,Rumah Sakit,-7.538733221307644,111.65566204166882
aplicares_3240,dr. SRI MARTIANI,U,Praktik Dokter,-7.71335,111.536
aplicares_3241,dr. ERLINA SRI ORBANINGWATI,U,Praktik Dokter,-7.540920916502112,111.66102511858763
aplicares_3242,JOKO SUNTORO DR,U,Praktik Dokter,-7.7537,111.528
aplicares_3243,BANJAREJO,0,Puskesmas (kode 0),-7.65501,111.53
aplicares_3244,DEMANGAN,0,Puskesmas (kode 0),-7.656237530006525,111.52517300248059
aplicares_3245,SUKOSARI,0,Puskesmas (kode 0),-7.61568441185012,111.5339863823652
aplicares_3246,TAWANGREJO,0,Puskesmas (kode 0),-7.60398,111.545
aplicares_3247,MANGUHARJO,0,Puskesmas (kode 0),-7.628,111.511
aplicares_3248,NGEGONG,0,Puskesmas (kode 0),-7.607876160879054,111.51592376708984
aplicares_3249,APOTIK RS DKT,A,Apotek/IFRS,-7.629918,111.519664
aplicares_3250,ABADI JAYA FARMA,A,Apotek/IFRS,-7.62065,111.524
aplicares_3251,IFRS KOTA MADIUN SOGATEN,A,Apotek/IFRS,-7.611992,111.518499
aplicares_3252,drg. HARIJANTO,G,Praktik Dokter Gigi,-7.623680410652489,111.53076814126966
aplicares_3253,SARANA MEDIKA,L,Laboratorium,-7.63166,111.526
aplicares_3254,OPTIK TERANG,O,Optik,-7.630474998301944,111.51869892984696
aplicares_3255,OPTIK RAPI,O,Optik,-7.6315,111.5171713
aplicares_3256,OPTIK TASIKMALAYA,O,Optik,-7.629962,111.5173953
aplicares_3257,RSUD DR.SOEDONO,R,Rumah Sakit,-7.626330020284243,111.52400268220902
aplicares_3258,RS DKT TK IV MADIUN,R,Rumah Sakit,-7.6293962827344295,111.51972105025803
aplicares_3259,RSD KOTA MADIUN,R,Rumah Sakit,-7.612223320065676,111.51902950429917
aplicares_3260,dr. DENIK WURYANI,U,Praktik Dokter,-7.62065,111.524
aplicares_3261,M EVARISTA DR,U,Praktik Dokter,-7.61578,111.536
aplicares_3262,"PURNIWATI NUGROHOSARI,DR",U,Praktik Dokter,-7.63139,111.533
aplicares_3263,GENENG,0,Puskesmas (kode 0),-7.494704647567833,111.42643580818361
aplicares_3264,WIDODAREN,0,Puskesmas (kode 0),-7.540236098233511,111.36355160713195
aplicares_3265,JOGOROGO,0,Puskesmas (kode 0),-7.517194720987792,111.2594291534424
aplicares_3266,KARANGJATI,0,Puskesmas (kode 0),-7.457245640532406,111.60506705522538
aplicares_3267,KEDUNGGALAR,0,Puskesmas (kode 0),-7.41657906002954,111.31214076519196
aplicares_3268,GEMARANG,0,Puskesmas (kode 0),-7.395456802068903,111.3704076957703
aplicares_3269,KENDAL,0,Puskesmas (kode 0),-7.563531906471245,111.28845061111447
aplicares_3270,KWADUNGAN,0,Puskesmas (kode 0),-7.525935456784251,111.53056011772156
aplicares_3271,MANTINGAN,0,Puskesmas (kode 0),-7.3653790817031295,111.1599689949331
aplicares_3272,TAMBAKBOYO,0,Puskesmas (kode 0),-7.418233854825119,111.12181446361407
aplicares_3273,NGAWI,0,Puskesmas (kode 0),-7.414960000000004,111.43910728836059
aplicares_3274,NGAWI PURBA,0,Puskesmas (kode 0),-7.38977996023516,111.4618239021301
aplicares_3275,NGRAMBE,0,Puskesmas (kode 0),-7.51332700397272,111.20619848346709
aplicares_3276,PADAS,1,Puskesmas (kode 1),-7.429772736099876,111.52199778175351
aplicares_3277,PARON,1,Puskesmas (kode 1),-7.44352,111.383
aplicares_3278,TEGUHAN,1,Puskesmas (kode 1),-7.474999574178669,111.34370614576339
aplicares_3279,SINE,1,Puskesmas (kode 1),-7.512330824749373,111.164817609787
aplicares_3280,WALIKUKUN,1,Puskesmas (kode 1),-7.3917497926042195,111.22220162963868
aplicares_3281,KAUMAN,1,Puskesmas (kode 1),-7.3758534412898005,111.21543544578552
aplicares_3282,PANGKUR,1,Puskesmas (kode 1),-7.489372494194538,111.5416030330658
aplicares_3283,BRINGIN,1,Puskesmas (kode 1),-7.4280044716109215,111.57821457672122
aplicares_3284,PITU,1,Puskesmas (kode 1),-7.376825360922503,111.36677691268922
aplicares_3285,KARANGANYAR,1,Puskesmas (kode 1),-7.3203666713410875,111.24157123607539
aplicares_3286,KASREMAN,1,Puskesmas (kode 1),-7.411461136878337,111.51139583587647
aplicares_3287,IFRS SOEROTO NGAWI,A,Apotek/IFRS,-7.392247,111.445533
aplicares_3288,LAB WIDODO,L,Laboratorium,-7.412222,111.443258
aplicares_3289,OPTIK ZENAL,O,Optik,-7.397863375005496,111.44415554553832
aplicares_3290,OPTIK SAFIRA,O,Optik,-7.392952805122067,111.4452282244812
aplicares_3291,RSUD NGAWI,R,Rumah Sakit,-7.392408955269449,111.44549038028718
aplicares_3292,dr. NUGRAHANINGRUM,U,Praktik Dokter,-7.407265546048489,111.44181476831379
aplicares_3293,NGARIBOYO,0,Puskesmas (kode 0),-7.672998197013993,111.33935975128779
aplicares_3294,CANDIREJO,0,Puskesmas (kode 0),-7.6544062005837,111.31153329563
aplicares_3295,PANEKAN,0,Puskesmas (kode 0),-7.614711025143264,111.29562449073794
aplicares_3296,SIDOREJO,0,Puskesmas (kode 0),-7.63686,111.284
aplicares_3297,PLAOSAN,0,Puskesmas (kode 0),-7.683168630648283,111.24475452709201
aplicares_3298,SUMBERAGUNG,0,Puskesmas (kode 0),-7.679778357683417,111.2900590085983
aplicares_3299,PONCOL,0,Puskesmas (kode 0),-7.714455685610212,111.25132186508179
aplicares_3300,PARANG,0,Puskesmas (kode 0),-7.74639481855509,111.33106437301637
aplicares_3301,KAWEDANAN,0,Puskesmas (kode 0),-7.679361520630311,111.4175203485489
aplicares_3302,TLADAN,0,Puskesmas (kode 0),-7.717942395261495,111.41917166137874
aplicares_3303,LEMBEYAN,0,Puskesmas (kode 0),-7.75957603546792,111.39770495700833
aplicares_3304,TAKERAN,0,Puskesmas (kode 0),-7.681681634920835,111.46809655952457
aplicares_3305,TAJI GORANG-GARENG,0,Puskesmas (kode 0),-7.712559999999974,111.46526822090149
aplicares_3306,BENDO,0,Puskesmas (kode 0),-7.638140247691607,111.42865667724611
aplicares_3307,MAOSPATI,1,Puskesmas (kode 1),-7.597303927976186,111.42973177909853
aplicares_3308,NGUJUNG,1,Puskesmas (kode 1),-7.591531152867657,111.46543286514282
aplicares_3309,TEBON,1,Puskesmas (kode 1),-7.562416420537391,111.45508851289752
aplicares_3310,KARTOHARJO,1,Puskesmas (kode 1),-7.5335338173723665,111.48760839748383
aplicares_3311,REJOMULYO,1,Puskesmas (kode 1),-7.535542316071446,111.45826017427444
aplicares_3312,KARANGREJO,1,Puskesmas (kode 1),-7.5652783623947,111.42446938658
aplicares_3313,TAJI,1,Puskesmas (kode 1),-7.58184571535352,111.36949352645875
aplicares_3314,SUKOMORO,1,Puskesmas (kode 1),-7.6250321471462845,111.37932722949982
aplicares_3315,IFRS SAYIDIMAN MAGETAN,A,Apotek/IFRS,-7.65317,111.335259
aplicares_3316,LAB KLINIK SEHAT,L,Laboratorium,-7.653403829624282,111.33542067411422
aplicares_3317,OPTIK JOSTENAN,O,Optik,-7.65184708376246,111.32280339360123
aplicares_3318,OPTIK PESAT,O,Optik,-7.653149348961151,111.32901708863831
aplicares_3319,OPTIK COCOK,O,Optik,-7.6485787,111.3204479
aplicares_3320,RSUD KAB.MAGETAN,R,Rumah Sakit,-7.6524999999999945,111.33613947486877
aplicares_3321,dr. SITI MAIFUROH AZIS,U,Praktik Dokter,-7.65792,111.325
aplicares_3322,DIANA ETIKAWATI DR,U,Praktik Dokter,-7.65154,111.321
aplicares_3323,PONOROGO UTARA,0,Puskesmas (kode 0),-7.86689719752508,111.47228163194654
aplicares_3324,PONOROGO SELATAN,0,Puskesmas (kode 0),-7.872665941574204,111.47952256679538
aplicares_3325,SIMAN,0,Puskesmas (kode 0),-7.8800334311836,111.49237819147
aplicares_3326,RONOWIJAYAN,0,Puskesmas (kode 0),-7.864172994429837,111.49391551041603
aplicares_3327,JENANGAN,0,Puskesmas (kode 0),-7.821532233784737,111.54818775463103
aplicares_3328,SETONO,0,Puskesmas (kode 0),-7.848511256669577,111.50171568584443
aplicares_3329,BABADAN,0,Puskesmas (kode 0),-7.81179,111.504
aplicares_3330,SUKOSARI,0,Puskesmas (kode 0),-7.7916722425187,111.44846892262
aplicares_3331,SUKOREJO,0,Puskesmas (kode 0),-7.848916230059911,111.41951183795929
aplicares_3332,KAUMAN BARU,0,Puskesmas (kode 0),-7.865973338042773,111.4094618039094
aplicares_3333,NGRANDU,0,Puskesmas (kode 0),-7.90249,111.411
aplicares_3334,BADEGAN,0,Puskesmas (kode 0),-7.87261,111.327
aplicares_3335,JAMBON,0,Puskesmas (kode 0),-7.879999372472357,111.37703218650817
aplicares_3336,SAMPUNG,0,Puskesmas (kode 0),-7.80212,111.364
aplicares_3337,KUNTI,0,Puskesmas (kode 0),-7.84954,111.347
aplicares_3338,BALONG,0,Puskesmas (kode 0),-7.956428911965366,111.43327626752854
aplicares_3339,SLAHUNG,1,Puskesmas (kode 1),-8.03661,111.414
aplicares_3340,NAILAN,1,Puskesmas (kode 1),-7.97931,111.429
aplicares_3341,BUNGKAL,1,Puskesmas (kode 1),-8.006613745513025,111.4535815753937
aplicares_3342,NGRAYUN,1,Puskesmas (kode 1),-8.07206564224585,111.44687661838533
aplicares_3343,SAMBIT,1,Puskesmas (kode 1),-7.96054763704181,111.5206684119105
aplicares_3344,WRINGINANOM,1,Puskesmas (kode 1),-7.98797,111.489
aplicares_3345,SAWOO,1,Puskesmas (kode 1),-7.97423,111.572
aplicares_3346,BONDRANG,1,Puskesmas (kode 1),-7.94025,111.539
aplicares_3347,MLARAK,1,Puskesmas (kode 1),-7.92103,111.512
aplicares_3348,JETIS,1,Puskesmas (kode 1),-7.931557522255642,111.47502145767211
aplicares_3349,PULUNG,1,Puskesmas (kode 1),-7.875849456793202,111.61729189682003
aplicares_3350,KESUGIHAN,1,Puskesmas (kode 1),-7.84734,111.612
aplicares_3351,SOOKO,1,Puskesmas (kode 1),-7.912442179883513,111.66940769577025
aplicares_3352,NGEBEL,1,Puskesmas (kode 1),-7.79121,111.636
aplicares_3353,PUDAK,2,Puskesmas (kode 2),-7.870786277655017,111.71139382076267
aplicares_3354,APOTIK RIZKY,A,Apotek/IFRS,-7.86846,111.473
aplicares_3355,LAB. KLINIK IMA,L,Laboratorium,-7.870875124403688,111.4673263490486
aplicares_3356,OPTIK TASIKMALAYA,O,Optik,-7.866294499999999,111.4698235095398
aplicares_3357,OPTIK SURABAYA,O,Optik,-7.8717359,111.4644846
aplicares_3358,OPTIK SINAR,O,Optik,-7.866296460000549,111.46102753470377
aplicares_3359,RSUD HARDJONO PONOROGO,R,Rumah Sakit,-7.890306568158278,111.46112338161467
aplicares_3360,RSU AISYIYAH,R,Rumah Sakit,-7.868583139106522,111.4714506111145
aplicares_3361,RSU DARMAYU,R,Rumah Sakit,-7.868451810645187,111.47338623809813
aplicares_3362,LUKI HANIFA DR,U,Praktik Dokter,-7.83542,111.468
aplicares_3363,YUNITA DR,U,Praktik Dokter,-7.8605,111.477
aplicares_3364,dr. Pretty Brilliant Octovina,U,Praktik Dokter,-7.86848,111.474
aplicares_3365,DJEMIRAN DR,U,Praktik Dokter,-7.80389,111.506
aplicares_3366,Pacitan,0,Puskesmas (kode 0),-8.19344,111.127
aplicares_3367,Tanjungsari,0,Puskesmas (kode 0),-8.194450577362275,111.10881928616762
aplicares_3368,Kebonagung,0,Puskesmas (kode 0),-8.2271722626702,111.16003579664
aplicares_3369,Ketrowonojoyo,0,Puskesmas (kode 0),-8.17766,111.201
aplicares_3370,Arjosari ,0,Puskesmas (kode 0),-8.11316,111.149
aplicares_3371,Kedungbendo,0,Puskesmas (kode 0),-8.0944,111.202
aplicares_3372,Punung,0,Puskesmas (kode 0),-8.13524,111.008
aplicares_3373,Gondosari,0,Puskesmas (kode 0),-8.109717680040813,111.07645411968232
aplicares_3374,Pringkuku,0,Puskesmas (kode 0),-8.17159,111.048
aplicares_3375,Candi,0,Puskesmas (kode 0),-8.21977,111.025
aplicares_3376,Donorojo,0,Puskesmas (kode 0),-8.09237,110.984
aplicares_3377,Kalak,0,Puskesmas (kode 0),-8.192284332365329,110.93119064343296
aplicares_3378,Ngadirojo,0,Puskesmas (kode 0),-8.20158,111.332
aplicares_3379,Wonokarto,0,Puskesmas (kode 0),-8.15192,111.351
aplicares_3380,Tulakan,0,Puskesmas (kode 0),-8.17072,111.279
aplicares_3381,Bubakan,0,Puskesmas (kode 0),-8.150355432478715,111.26519977378845
aplicares_3382,Sudimoro,0,Puskesmas (kode 0),-8.22108,111.375
aplicares_3383,Sukorejo,0,Puskesmas (kode 0),-8.25166,111.384
aplicares_3384,Tegalombo,1,Puskesmas (kode 1),-8.06198,111.292
aplicares_3385,Gemaharjo,1,Puskesmas (kode 1),-8.03778,111.355
aplicares_3386,Nawangan,1,Puskesmas (kode 1),-7.99176,111.188
aplicares_3387,Pakisbaru,1,Puskesmas (kode 1),-7.944211849810127,111.19951720237735
aplicares_3388,Bandar,1,Puskesmas (kode 1),-7.998687730925127,111.26511667609212
aplicares_3389,Jeruk,1,Puskesmas (kode 1),-7.94986,111.234
aplicares_3390,OPTIK SINAR PACITAN,O,Optik,-8.19554,111.098
aplicares_3391,OPTIK SURYA PACITAN,O,Optik,-8.19491,111.108
aplicares_3392,OPTIK PACITAN,O,Optik,-8.19565,111.105
aplicares_3393,RSUD PACITAN,R,Rumah Sakit,-8.19582,111.101
aplicares_3394,dr. TH. Hendra Purwaka,U,Praktik Dokter,-8.1962697937254,111.10130669975
aplicares_3395,dr. Bambang Irawan,U,Praktik Dokter,-8.19458,111.107
aplicares_3396,SANANWETAN,0,Puskesmas (kode 0),-8.109426211985546,112.17008180737494
aplicares_3397,SUKOREJO,0,Puskesmas (kode 0),-8.10912,112.157
aplicares_3398,KEPANJENKIDUL,0,Puskesmas (kode 0),-8.078254023949588,112.17223691153528
aplicares_3399,APOTEK BLITAR,A,Apotek/IFRS,-8.1006665,112.1672209
aplicares_3400,IFRS MARDI WALUYO,A,Apotek/IFRS,-8.10916,112.178
aplicares_3401,OPTIK INDRA,O,Optik,-8.09902,112.161
aplicares_3402,OPTIK AL KASUM,O,Optik,-8.09693,112.16
aplicares_3403,RSUD MARDI WALUYO,R,Rumah Sakit,-8.10953,112.18
aplicares_3404,"HUSEIN ABDULRAHMAN,DR",U,Praktik Dokter,-8.093907189294907,112.18306839633803
aplicares_3405,"NGESTI UTOMO,DR",U,Praktik Dokter,-8.0906014166916,112.18680205148
aplicares_3406,"LULUS PRASETYO H,DR",U,Praktik Dokter,-8.091058389113414,112.16384628772737
aplicares_3407,UTD PMI KOD.BLITAR,X,UTD PMI,-8.098803886744845,112.17138207557677
aplicares_3408,GARUM,0,Puskesmas (kode 0),-8.07341,112.213
aplicares_3409,KANIGORO,0,Puskesmas (kode 0),-8.1317,112.224
aplicares_3410,SANANKULON,0,Puskesmas (kode 0),-8.08601,112.124
aplicares_3411,NGLEGOK,0,Puskesmas (kode 0),-8.02712,112.215
aplicares_3412,SRENGAT,0,Puskesmas (kode 0),-8.06228,112.064
aplicares_3413,PONGGOK,0,Puskesmas (kode 0),-8.04156,112.103
aplicares_3414,BACEM,0,Puskesmas (kode 0),-7.9965,112.108
aplicares_3415,UDANAWU,0,Puskesmas (kode 0),-8.02422,112.04
aplicares_3416,WONODADI,0,Puskesmas (kode 0),-8.04789,112.002
aplicares_3417,KADEMANGAN,0,Puskesmas (kode 0),-8.14175,112.145
aplicares_3418,BAKUNG,0,Puskesmas (kode 0),-8.25806,112.074
aplicares_3419,SUTOJAYAN,1,Puskesmas (kode 1),-8.15453,112.217
aplicares_3420,WONOTIRTO,1,Puskesmas (kode 1),-8.22754,112.126
aplicares_3421,PANGGUNGREJO,1,Puskesmas (kode 1),-8.25298,112.278
aplicares_3422,BINANGUN,1,Puskesmas (kode 1),-8.23444,112.334
aplicares_3423,WATES,1,Puskesmas (kode 1),-8.25326,112.375
aplicares_3424,WLINGI,1,Puskesmas (kode 1),-8.08657,112.32
aplicares_3425,SELOPURO,1,Puskesmas (kode 1),-8.14023,112.313
aplicares_3426,DOKO,1,Puskesmas (kode 1),-8.0926,112.35
aplicares_3427,KESAMBEN,1,Puskesmas (kode 1),-8.14662,112.365
aplicares_3428,BORO,1,Puskesmas (kode 1),-8.10948,112.447
aplicares_3429,GANDUSARI,1,Puskesmas (kode 1),-8.04583,112.306
aplicares_3430,SLUMBUNG,1,Puskesmas (kode 1),-8.00959,112.351
aplicares_3431,TALUN,1,Puskesmas (kode 1),-8.086185202246787,112.28973899936675
aplicares_3432,RSUD NGUDI WALUYO,R,Rumah Sakit,-8.0831,112.315
aplicares_3433,UTD PMI CABANG KAB BLITAR,X,UTD PMI,-8.09902694517763,112.16957694890975
aplicares_3434,Trenggalek ,0,Puskesmas (kode 0),-8.07589,111.707
aplicares_3435,Rejowinangun,0,Puskesmas (kode 0),-8.04804,111.731
aplicares_3436,Bendungan ,0,Puskesmas (kode 0),-7.966334840364131,111.69333517456057
aplicares_3437,Pogalan ,0,Puskesmas (kode 0),-8.09549,111.744
aplicares_3438,Ngulankulon,0,Puskesmas (kode 0),-8.063193078241,111.74788162041
aplicares_3439,Durenan,0,Puskesmas (kode 0),-8.12344841650502,111.798458193779
aplicares_3440,Baruharjo,0,Puskesmas (kode 0),-8.09661,111.831
aplicares_3441,Karangan,0,Puskesmas (kode 0),-8.08101,111.661
aplicares_3442,Suruh,0,Puskesmas (kode 0),-8.09785,111.632
aplicares_3443,Tugu,0,Puskesmas (kode 0),-8.044717060871461,111.65305065727235
aplicares_3444,Pucanganak,0,Puskesmas (kode 0),-8.02523,111.616
aplicares_3445,Pule,0,Puskesmas (kode 0),-8.1156,111.563
aplicares_3446,Kampak,0,Puskesmas (kode 0),-8.17453,111.662
aplicares_3447,Gandusari ,0,Puskesmas (kode 0),-8.13118,111.701
aplicares_3448,Karanganyar,0,Puskesmas (kode 0),-8.11905,111.731
aplicares_3449,Watulimo ,1,Puskesmas (kode 1),-8.27253,111.716
aplicares_3450,Slawe,1,Puskesmas (kode 1),-8.24,111.704
aplicares_3451,Panggul,1,Puskesmas (kode 1),-8.2423238317243,111.4638019864
aplicares_3452,Bodag ,1,Puskesmas (kode 1),-8.21704,111.457
aplicares_3453,Dongko,1,Puskesmas (kode 1),-8.190803893633586,111.56884577298166
aplicares_3454,Pandean,1,Puskesmas (kode 1),-8.21124,111.545
aplicares_3455,Munjungan,1,Puskesmas (kode 1),-8.30337,111.58
aplicares_3456,INSTALASI FARMASI TRENGGALEK,A,Apotek/IFRS,-8.059089,111.703824
aplicares_3457,drg. Mohammad Qirom,G,Praktik Dokter Gigi,-8.05802344273539,111.70335069882871
aplicares_3458,RSUD DR SOEDOMO,R,Rumah Sakit,-8.05884,111.704
aplicares_3459,dr. Sardjono Baskoro,U,Praktik Dokter,-8.04542,111.71
aplicares_3460,Tulungagung,0,Puskesmas (kode 0),-8.070722655643142,111.9018015165329
